x,y,type
512.255,205.838,comb
417.661,452.364,comb
137.715,141.69,comb
199.146,147.774,comb
438.218,370.312,comb
372.263,373.341,comb
363.858,438.094,comb
401.382,400.036,comb
474.547,194.309,comb
406.866,252.966,comb
136.46,505.186,comb
242.681,448.614,comb
169.991,395.393,comb
400.767,199.071,comb
291.307,432.695,comb
379.838,329.486,comb
289.076,450.902,comb
424.436,323.231,comb
213.13,240.744,comb
274.204,99.9396,comb
289.35,376.97,comb
402.054,313.294,comb
317.364,366.802,comb
445.486,471.683,comb
451.622,185.345,comb
175.784,312.868,comb
195.773,221.08,comb
461.697,163.973,comb
366.235,427.189,comb
360.874,325.449,comb
494.155,394.241,comb
482.135,156.695,comb
464.347,459.552,comb
464.838,435.619,comb
409.812,403.666,comb
355.189,370.757,comb
520.347,98.0675,comb
264.393,355.244,comb
238.822,283.215,comb
253.097,119.003,comb
372.068,155.086,comb
135.966,222.059,comb
108.908,350.151,comb
139.546,316.076,comb
470.157,372.071,comb
170.329,428.51,comb
210.971,206.921,comb
305.934,412.381,comb
486.409,221.664,comb
231.177,224.278,comb
218.365,172.819,comb
159.096,143.634,comb
234.669,312.672,comb
131.769,180.877,comb
438.902,148.17,comb
397.969,216.327,comb
185.539,442.965,comb
286.214,337.176,comb
176.224,369.766,comb
222.835,472.957,comb
303.228,432.213,comb
336.89,275.728,comb
342.407,253.92,comb
324.228,250.578,comb
479.109,554.647,comb
178.538,139.799,comb
467.926,158.521,comb
287.019,321.553,comb
131.142,470.501,comb
357.576,304.631,comb
463.827,419.949,comb
362.668,207.909,comb
366.847,426.521,comb
412.635,293.311,comb
411.242,163.644,comb
210.157,365.042,comb
403.536,442.165,comb
358.671,490.277,comb
141.613,453.747,comb
468.029,238.868,comb
394.344,194.387,comb
221.675,287.883,comb
458.896,165.072,comb
413.064,314.609,comb
431.648,172.883,comb
230.32,139.83,comb
402.628,442.792,comb
205.223,459.341,comb
319.457,126.123,comb
314.262,222.47,comb
258.287,487.297,comb
466.741,231.917,comb
237.995,466.229,comb
260.464,235.542,comb
444.305,187.563,comb
463.034,143.973,comb
203.484,272.167,comb
303.606,241.489,comb
261.524,316.006,comb
325.766,376.492,comb
368.393,232.511,comb
169.59,482.781,comb
414.544,147.252,comb
378.611,171.558,comb
423.284,129.064,comb
212.4,136.199,comb
403.683,240.645,comb
301.127,206.668,comb
150.009,304.847,comb
383.838,261.076,comb
328.098,419.553,comb
406.752,398.823,comb
165.109,287.636,comb
161.408,270.517,comb
194.995,126.275,comb
134.544,143.428,comb
142.795,396.305,comb
351.918,284.943,comb
132.334,325.112,comb
394.781,520.307,comb
205.248,155.639,comb
480.019,182.788,comb
343.61,158.299,comb
447.841,305.18,comb
327.995,104.127,comb
172.013,154.263,comb
232.34,186.66,comb
310.756,126.454,comb
167.433,351.132,comb
408.832,479.207,comb
452.46,460.142,comb
243.339,308.732,comb
472.915,324.463,comb
114.525,480.989,comb
241.098,166.072,comb
467.822,238.436,comb
470.47,213.493,comb
485.88,321.073,comb
466.273,256.186,comb
207.222,198.867,comb
216.447,351.935,comb
400.091,452.889,comb
184.715,171.388,comb
316.579,493.604,comb
255.999,362.594,comb
401.492,208.25,comb
193.859,234.949,comb
402.431,157.301,comb
489.538,173.788,comb
247.201,446.007,comb
432.442,257.628,comb
315.394,236.683,comb
202.142,457.104,comb
155.526,400.794,comb
263.045,314.551,comb
335.643,383.944,comb
216.592,170.945,comb
468.771,149.392,comb
418.888,149.779,comb
240.196,310.637,comb
313.354,453.051,comb
336.301,303.669,comb
222.192,298.049,comb
438.897,320.674,comb
490.855,232.137,comb
207.86,383.959,comb
458.384,199.84,comb
477.111,382.35,comb
141.72,334.014,comb
182.824,389.005,comb
261.22,422.857,comb
329.16,495.593,comb
262.945,438.505,comb
218.685,481.993,comb
268.726,338.257,comb
314.398,478.917,comb
356.911,484.023,comb
444.21,369.454,comb
278.937,492.458,comb
485.095,120.854,comb
122.755,484.791,comb
472.495,312.198,comb
370.702,366.21,comb
196.813,198.786,comb
309.608,401.755,comb
415.288,200.567,comb
422.068,421.176,comb
240.254,182.415,comb
420.62,231.872,comb
366.463,157.386,comb
391.183,377.235,comb
144.011,211.586,comb
231.166,268.787,comb
465.712,353.229,comb
277.541,339.214,comb
456.519,200.155,comb
161.161,476.751,comb
293.862,230.904,comb
452.091,322.986,comb
394.997,379.208,comb
212.365,418.219,comb
230.243,272.579,comb
465.131,377.929,comb
484.618,289.441,comb
261.8,423.062,comb
225.242,313.78,comb
379.952,292.417,comb
497.107,234.846,comb
343.997,168.596,comb
195.968,230.187,comb
326.655,279.148,comb
378.118,198.542,comb
268.561,167.864,comb
473.814,440.772,comb
369.676,209.685,comb
217.584,172.993,comb
224.237,207.441,comb
480.979,193.94,comb
352.101,234.192,comb
433.408,141.097,comb
281.697,462.41,comb
391.411,283.32,comb
288.256,201.34,comb
372.738,330.034,comb
414.331,470.038,comb
183.332,269.678,comb
313.322,173.496,comb
251.306,435.005,comb
295.976,362.941,comb
257.832,103.95,comb
418.329,391.888,comb
495.138,505.421,comb
174.983,225.455,comb
368.66,269.028,comb
439.634,112.082,comb
169.505,89.492,comb
180.812,401.869,comb
386.612,193.224,comb
241.501,142.636,comb
535.306,358.788,comb
129.392,155.725,comb
446.443,438.542,comb
145.851,166.101,comb
260.926,317.493,comb
267.291,301.143,comb
447.688,394.944,comb
406.755,363.52,comb
205.712,438.381,comb
182.091,486.732,comb
457.306,328.216,comb
440.158,334.402,comb
310.336,208.677,comb
451.453,255.354,comb
104.484,341.867,comb
481.839,366.196,comb
256.654,280.69,comb
299.083,173.795,comb
169.418,180.444,comb
439.477,222.799,comb
235.568,140.884,comb
189.784,468.572,comb
160.059,494.271,comb
157.643,466.717,comb
337.638,129.751,comb
216.173,432.986,comb
310.709,270.907,comb
366.955,218.17,comb
304.722,246.333,comb
265.998,337.962,comb
517.248,157.489,comb
168.535,128.187,comb
454.006,195.038,comb
221.299,241.358,comb
308.899,224.193,comb
261.668,240.675,comb
161.385,484.169,comb
389.643,177.961,comb
268.603,182.482,comb
404.346,385.233,comb
344.433,391.302,comb
430.393,349.774,comb
338.871,265.497,comb
396.782,396.806,comb
127.629,371.372,comb
288.839,504.467,comb
374.984,416.542,comb
285.501,274.383,comb
318.205,343.881,comb
277.709,348.122,comb
479.249,456.1,comb
266.894,455.896,comb
133.352,493.165,comb
254.065,230.58,comb
418.476,465.119,comb
356.575,344.445,comb
296.554,239.113,comb
159.037,324.871,comb
371.464,274.211,comb
255.407,108.366,comb
134.685,362.923,comb
398.345,260.207,comb
154.253,486.364,comb
147.536,334.799,comb
216.347,167.891,comb
173.011,329.909,comb
156.499,396.644,comb
155.376,315.673,comb
203.882,380.336,comb
367.507,234.233,comb
144.472,185.449,comb
153.479,88.5545,comb
443.075,131.738,comb
194.995,161.727,comb
307.392,234.214,comb
416.547,417.947,comb
123.298,417.82,comb
160.908,218.805,comb
427.81,174.774,comb
177.842,237.722,comb
358.624,451.87,comb
265.694,302.155,comb
317.82,477.968,comb
284.317,322.179,comb
487.704,340.915,comb
322.771,420.766,comb
153.026,432.552,comb
198.011,185.567,comb
273.266,152.611,comb
445.97,228.699,comb
466.569,468.76,comb
470.909,412.917,comb
294.91,334.292,comb
247.971,461.967,comb
155.758,152.207,comb
278.168,346.963,comb
424.273,162.094,comb
358.883,286.1,comb
436.361,227.824,comb
168.682,209.028,comb
266.239,299.197,comb
374.929,425.208,comb
502.444,195.525,comb
423.096,170.316,comb
229.962,354.027,comb
242.288,291.061,comb
316.879,483.877,comb
448.665,370.173,comb
524.081,286.543,comb
393.654,420.644,comb
241.047,160.893,comb
412.457,140.464,comb
399.75,189.193,comb
131.624,321.356,comb
500.953,251.155,comb
418.532,467.501,comb
375.287,438.835,comb
233.273,166.179,comb
339.722,226.068,comb
263.126,135.621,comb
480.575,252.263,comb
345.234,166.103,comb
251.728,387.216,comb
151.806,384.721,comb
377.456,109.018,comb
332.904,151.689,comb
355.15,191.118,comb
319.745,418.674,comb
456.038,256.036,comb
390.914,330.395,comb
309.493,322.73,comb
270.527,244.23,comb
334.123,220.538,comb
354.152,122.27,comb
385.39,495.861,comb
426.572,429.986,comb
354.568,237.558,comb
326.838,335.808,comb
336.261,482.545,comb
455.532,291.644,comb
274.826,411.205,comb
341.521,131.675,comb
119.394,440.689,comb
381.294,325.003,comb
304.526,196.909,comb
489.737,144.358,comb
296.784,508.945,comb
283.884,437.979,comb
359.317,208.098,comb
490.478,474.399,comb
449.285,488.882,comb
340.891,281.439,comb
382.26,326.191,comb
460.255,459.19,comb
299.797,236.462,comb
303.474,177.459,comb
159.873,171.305,comb
443.744,367.2,comb
480.404,296.359,comb
185.345,355.201,comb
237.486,328.519,comb
386.578,120.372,comb
311.33,401.759,comb
476.271,299.861,comb
264.226,271.674,comb
160.935,337.414,comb
261.7,310.437,comb
252.821,394.108,comb
379.423,336.056,comb
452.829,236.21,comb
285.709,348.813,comb
493.138,444.512,comb
328.411,389.567,comb
228.397,498.57,comb
188.568,434.679,comb
198.917,331.519,comb
354.143,228.665,comb
154.713,271.18,comb
262.693,92.3338,comb
446.023,241.588,comb
174.917,296.931,comb
261.048,145.976,comb
429.671,496.199,comb
337.494,411.165,comb
497.507,317.068,comb
312.649,237.24,comb
269.961,341.525,comb
170.488,273.053,comb
224.126,387.29,comb
248.849,263.697,comb
228.665,529.48,comb
301.59,478.951,comb
444.144,371.332,comb
311.686,238.613,comb
235.761,215.193,comb
517.879,238.237,comb
378.56,299.107,comb
461.02,501.118,comb
406.548,327.665,comb
250.469,410.001,comb
400.92,346.911,comb
252.083,221.99,comb
424.477,161.523,comb
157.456,189.06,comb
459.766,476.73,comb
241.129,258.715,comb
483.701,144.094,comb
105.976,206.053,comb
430.396,130.671,comb
217.272,178.207,comb
142.334,291.4,comb
142.57,399.1,comb
389.249,475.329,comb
106.572,318.599,comb
169.792,197.532,comb
268.003,213.93,comb
303.175,121.654,comb
233.857,407.92,comb
267.618,137.905,comb
332.664,281.308,comb
145.636,217.693,comb
461.773,445.708,comb
162.047,198.293,comb
399.493,492.198,comb
423.348,223.096,comb
351.781,302.173,comb
170.403,468.903,comb
467.447,228.051,comb
246.667,428.348,comb
263.187,255.36,comb
210.549,250.46,comb
252.207,164.171,comb
314.916,197.758,comb
386.7,409.098,comb
131.219,141.614,comb
189.625,413.545,comb
301.635,339.365,comb
175.635,170.7,comb
144.669,184.006,comb
181.508,96.8561,comb
174.353,278.196,comb
382.318,201.362,comb
416.685,273.874,comb
105.729,303.301,comb
99.2983,183.239,comb
259.822,122.181,comb
109.659,136.557,comb
458.893,131.375,comb
450.019,187.801,comb
326.935,451.761,comb
428.628,418.763,comb
456.793,364.719,comb
232.158,294.382,comb
391.346,276.324,comb
374.754,347.936,comb
193.801,286.814,comb
324.168,442.373,comb
342.542,370.952,comb
168.481,228.499,comb
339.165,334.523,comb
278.819,398.117,comb
303.885,318.582,comb
276.795,326.1,comb
357.66,200.217,comb
243.967,325.405,comb
344.742,214.889,comb
443.005,329.831,comb
435.369,188.02,comb
427.004,360.65,comb
294.942,220.131,comb
234.391,508.219,comb
424.365,441.15,comb
372.866,510.772,comb
201.403,453.984,comb
192.308,314.101,comb
218.18,116.296,comb
211.246,267.628,comb
427.302,406.986,comb
461.658,196.712,comb
310.356,462.462,comb
479.604,286.662,comb
335.692,505.631,comb
411.735,496.633,comb
470.969,242.027,comb
239.477,381.338,comb
437.214,183.362,comb
347.913,310.622,comb
323.771,378.439,comb
416.119,451.531,comb
342.288,165.963,comb
161.531,101.199,comb
283.266,205.13,comb
329.265,230.801,comb
390.386,357.721,comb
427.281,234.328,comb
155.658,166.822,comb
313.963,444.183,comb
381.84,127.051,comb
381.172,223.252,comb
285.038,420.481,comb
416.138,386.024,comb
268.322,269.513,comb
364.133,279.494,comb
264.222,246.105,comb
449.774,384.216,comb
465.363,139.851,comb
303.516,223.634,comb
442.065,418.706,comb
364.701,215.929,comb
467.293,184.234,comb
276.223,142.2,comb
120.115,351.998,comb
165.281,158.201,comb
345.516,266.171,comb
448.042,417.646,comb
465.563,362.926,comb
281.056,189.499,comb
194.844,491.934,comb
435.181,375.73,comb
419.078,478.651,comb
131.536,355.991,comb
309.04,297.743,comb
334.258,457.304,comb
477.924,310.855,comb
338.082,280.636,comb
109.297,415.421,comb
420.419,263.689,comb
467.514,334.111,comb
140.122,343.211,comb
515.957,493.807,comb
135.542,200.134,comb
231.379,272.345,comb
138.66,200.551,comb
273.636,506.791,comb
267.952,474.716,comb
356.004,460.187,comb
334.807,433.329,comb
467.424,247.836,comb
287.106,349.362,comb
218.187,243.268,comb
297.34,359.803,comb
271.647,201.254,comb
251.523,248.275,comb
418.826,203.151,comb
377.709,232.114,comb
210.492,421.97,comb
437.483,136.891,comb
93.3078,483.691,comb
381.139,388.812,comb
508.621,134.058,comb
325.325,273.936,comb
506.471,252.068,comb
409.021,455.633,comb
442.546,417.3,comb
133.148,179.006,comb
188.792,454.974,comb
170.48,224.828,comb
296.145,269.994,comb
472.613,382.21,comb
358.102,203.573,comb
466.782,393.072,comb
328.987,180.405,comb
429.653,255.662,comb
351.382,137.467,comb
194.019,142.622,comb
362.952,325.332,comb
327.144,398.715,comb
311.945,277.328,comb
171.483,221.125,comb
287.262,524.49,comb
348.715,428.446,comb
195.727,222.769,comb
246.816,505.758,comb
265.943,311.901,comb
290.514,194.659,comb
127.97,278.402,comb
377.187,276.348,comb
153.148,473.283,comb
221.718,264.56,comb
304.052,333.698,comb
376.706,348.695,comb
377.157,108.646,comb
455.033,168.246,comb
391.518,238.6,comb
457.005,438.758,comb
321.607,196.446,comb
185.259,338.28,comb
174.769,303.451,comb
115.206,426.54,comb
362.322,429.516,comb
239.926,467.628,comb
396.605,419.283,comb
190.332,357.238,comb
157.653,267.07,comb
306.71,114.274,comb
236.614,144.569,comb
357.239,419.226,comb
218.171,521.713,comb
158.357,188.405,comb
426.169,329.067,comb
99.1508,204.748,comb
461.644,428.476,comb
409.638,171.045,comb
425.304,398.325,comb
150.422,290.355,comb
429.941,443.202,comb
374.401,272.649,comb
241.119,459.094,comb
334.073,377.751,comb
195.731,380.31,comb
445.729,241.799,comb
326.703,251.223,comb
366.462,339.132,comb
313.77,224.332,comb
374.858,139.296,comb
286.516,201.162,comb
363.044,123.944,comb
471.909,353.657,comb
324.608,133.902,comb
372.412,367.9,comb
454.992,361.548,comb
492.206,416.843,comb
294.77,282.366,comb
447.636,145.727,comb
492.378,453.885,comb
371.102,156.077,comb
233.303,222.135,comb
473.969,150.098,comb
351.614,283.464,comb
166.921,269.872,comb
406.187,229.259,comb
265.597,393.707,comb
354.716,321.641,comb
242.525,350.664,comb
464.977,407.489,comb
283.973,188.696,comb
479.34,365.221,comb
426.551,486.394,comb
313.497,135.295,comb
474.547,176.673,comb
327.855,388.961,comb
302.929,132.843,comb
439.954,431.639,comb
399.913,339.936,comb
492.823,344.92,comb
409.503,140.229,comb
321.962,231.895,comb
166.581,193.116,comb
494.008,378.605,comb
334.427,366.38,comb
215.488,472.401,comb
320.802,422.322,comb
414.36,478.443,comb
352.821,344.426,comb
339.796,124.684,comb
408.522,456.862,comb
493.372,277.055,comb
180.162,433.532,comb
132.899,537.217,comb
444.834,181.06,comb
153.427,162.63,comb
142.592,132.462,comb
469.727,344.935,comb
221.721,125.026,comb
240.071,244.391,comb
492.685,274.75,comb
256.414,147.004,comb
134.964,146.186,comb
147.762,220.67,comb
502.516,449.924,comb
248.182,345.754,comb
109.103,258.218,comb
265.306,194.183,comb
290.902,333.079,comb
462.609,357.919,comb
186.64,445.064,comb
486.777,414.61,comb
285.73,146.76,comb
392.339,472.958,comb
258.312,150.291,comb
452.992,460.695,comb
334.612,191.837,comb
193.415,412.375,comb
168.901,509.782,comb
132.296,251.178,comb
413.691,488.334,comb
325.808,288.841,comb
428.088,191.14,comb
223.684,460.845,comb
383.431,476.829,comb
193.701,211.556,comb
187.69,397.077,comb
453.901,368.142,comb
158.045,185.675,comb
255.385,276.338,comb
300.313,371.72,comb
357.823,212.561,comb
352.331,194.023,comb
423.036,477.187,comb
141.139,243.036,comb
292.122,117.405,comb
192.236,380.894,comb
177.632,140.444,comb
297.641,170.982,comb
395.824,260.667,comb
336.522,378.605,comb
370.351,227.187,comb
151.297,395.489,comb
271.543,265.36,comb
416.166,312.656,comb
214.266,145.005,comb
382.552,364.44,comb
240.564,387.716,comb
464.88,338.05,comb
167.823,221.78,comb
348.901,111.986,comb
257.5,151.761,comb
282.149,224.082,comb
186.94,438.625,comb
331.065,339.475,comb
127.472,189.146,comb
503.766,454.839,comb
364.73,200.917,comb
177.163,439.177,comb
439.565,169.172,comb
173.857,507.972,comb
355.439,453.494,comb
379.554,414.005,comb
358.883,251.921,comb
345.737,270.921,comb
336.655,127.805,comb
287.973,238.5,comb
377.301,412.56,comb
229.967,403.242,comb
131.747,209.938,comb
457.347,241.44,comb
258.686,405.647,comb
305.863,401.429,comb
210.37,301.304,comb
103.707,296.528,comb
417.569,347.323,comb
295.452,468.802,comb
412.52,425.118,comb
370.218,208.615,comb
133.269,217.914,comb
390.348,371.65,comb
296.221,422.45,comb
431.533,444.284,comb
350.464,463.118,comb
151.236,357.615,comb
177.012,507.08,comb
334.618,270.683,comb
315.923,327.332,comb
488.831,192.214,comb
169.171,292.573,comb
184.456,307.292,comb
157.434,308.159,comb
230.421,455.709,comb
223.082,217.414,comb
426.193,498.275,comb
230.302,204.343,comb
92.7143,430.68,comb
220.19,362.98,comb
164.91,420.358,comb
325.302,237.505,comb
265.886,265.911,comb
251.39,227.031,comb
268.109,326.246,comb
294.888,254.909,comb
305.733,293.833,comb
306.859,336.336,comb
480.181,433.492,comb
211.435,331.171,comb
380.211,361.218,comb
147.174,270.825,comb
302.464,467.879,comb
478.156,449.035,comb
402.25,311.643,comb
278.013,161.193,comb
306.343,449.178,comb
514.728,259.804,comb
416.847,383.978,comb
123.038,186.631,comb
482.771,354.021,comb
371.719,90.3749,comb
437.011,322.784,comb
288.543,383.482,comb
202.261,265.523,comb
410.995,263.409,comb
207.657,117.447,comb
400.813,265.415,comb
456.757,181.292,comb
214.307,414.646,comb
390.989,347.572,comb
250.754,267.167,comb
491.246,162.016,comb
472.457,314.2,comb
254.93,372.55,comb
269.43,165.082,comb
304.139,410.538,comb
159.524,236.328,comb
314.357,165.339,comb
269.022,246.619,comb
220.563,229.254,comb
468.7,321.448,comb
360.172,392.527,comb
441.563,384.712,comb
399.697,275.68,comb
264.879,366.882,comb
170.907,441.228,comb
486.941,493.113,comb
357.801,440.436,comb
323.013,121.424,comb
397.596,160.772,comb
482.13,444.123,comb
440.239,141.413,comb
164.024,155.605,comb
294.608,260.139,comb
102.865,415.135,comb
411.329,346.721,comb
342.381,193.543,comb
349.388,149.416,comb
274.364,421.708,comb
362.832,195.18,comb
112.577,94.9999,comb
233.169,361.523,comb
510.723,474.005,comb
247.55,516.323,comb
152.842,374.834,comb
343.523,174.232,comb
239.401,401.177,comb
387.778,514.762,comb
283.08,301.855,comb
125.948,147.815,comb
430.103,187.554,comb
385.58,139.541,comb
163.067,120.696,comb
379.26,196.755,comb
428.444,235.637,comb
287.438,462.608,comb
218.573,321.207,comb
277.547,340.134,comb
144.224,224.239,comb
150.645,208.826,comb
407.899,350.863,comb
223.429,454.241,comb
355.824,117.154,comb
180.85,406.895,comb
528.627,316.952,comb
479.668,464.654,comb
109.833,306.037,comb
148.942,262.224,comb
343.975,178.374,comb
173.163,512.674,comb
198.364,368.468,comb
425.117,369.256,comb
